x;y;z
33640.68723;4479.943111;389.0370793
33641.50196;4480.52295;388.9498483
33642.31669;4481.102788;388.8645069
33643.13142;4481.682627;388.7810552
33643.94615;4482.262465;388.699493
33644.76088;4482.842304;388.6454664
33645.57562;4483.422142;388.6037934
33646.39035;4484.001981;388.5672232
33647.20508;4484.581819;388.5347159
33648.01981;4485.161658;388.5041601
33648.83454;4485.741496;388.4766278
33649.64927;4486.321335;388.4521189
33650.464;4486.901173;388.4306335
33651.27874;4487.481012;388.4121714
33652.09347;4488.06085;388.3967328
33652.9082;4488.640689;388.3843176
33653.72293;4489.220527;388.3749259
33654.53766;4489.800366;388.3598815
33655.35239;4490.380204;388.3343376
33656.16712;4490.960043;388.3054867
33656.98186;4491.539881;388.273329
33657.79659;4492.11972;388.2378645
33658.61132;4492.699558;388.199093
33659.42605;4493.279397;388.1570146
33660.24078;4493.859236;388.1116294
33661.05551;4494.439074;388.0598883
33661.87024;4495.018913;387.9857993
33662.68498;4495.598751;387.9101985
33663.49971;4496.17859;387.8330858
33664.31444;4496.758428;387.7398758
33665.12917;4497.338267;387.5934644
33665.9439;4497.918105;387.4442181
33666.75863;4498.497944;387.292137
33667.57336;4499.077782;387.137221
33668.3881;4499.657621;386.9794702
33669.20283;4500.237459;386.8188845
33670.01756;4500.817298;386.655464
33670.83229;4501.397136;386.4892087
33671.64702;4501.976975;386.3201185
33672.46175;4502.556813;386.1481934
33673.27648;4503.136652;385.9734336
33674.09122;4503.71649;385.7958388
33674.90595;4504.296329;385.57656
33675.72068;4504.876167;385.3568844
33676.53541;4505.456006;385.1307736
33677.35014;4506.035844;384.8976707
33678.16487;4506.615683;384.6575757
33678.9796;4507.195521;384.4104886
33679.79434;4507.77536;384.1564094
33680.60907;4508.355198;383.8953381
33681.4238;4508.935037;383.6272747
33682.23853;4509.514875;383.3522192
33683.05326;4510.094714;383.0701716
33683.86799;4510.674552;382.781132
33684.68272;4511.254391;382.4499666
33685.49746;4511.834229;382.1009559
33686.31219;4512.414068;381.7522286
33687.12692;4512.993906;381.4037848
33687.94165;4513.573745;381.0556244
33688.75638;4514.153583;380.7077475
33689.57111;4514.733422;380.3641978
33690.38584;4515.31326;380.0255892
33691.20058;4515.893099;379.6901933
33692.01531;4516.472937;379.3580099
33692.83004;4517.052776;379.0290392
33693.64477;4517.632614;378.703281
33694.4595;4518.212453;378.3791687
33695.27423;4518.792291;378.0523511
33696.08896;4519.37213;377.723644
33696.9037;4519.951968;377.3930472
33697.71843;4520.531807;377.0605609
33698.53316;4521.111645;376.7261849
33699.34789;4521.691484;376.3899193
33700.16262;4522.271322;376.0517641
33700.97735;4522.851161;375.7117194
33701.79208;4523.430999;375.369785
33702.60682;4524.010838;375.025961
33703.42155;4524.590676;374.6765616
33704.23628;4525.170515;374.3196193
33705.05101;4525.750353;373.9498463
33705.86574;4526.330192;373.5801677
33706.68047;4526.91003;373.2105833
33707.4952;4527.489869;372.8410932
33708.30994;4528.069707;372.4716974
33709.12467;4528.649546;372.1023959
33709.9394;4529.229384;371.7331887
33710.75413;4529.809223;371.3640758
33711.56886;4530.389061;370.9950572
33712.38359;4530.9689;370.6261329
33713.19832;4531.548738;370.2573029
33714.01306;4532.128577;369.8885672
33714.82779;4532.708415;369.5179708
33715.64252;4533.288254;369.1480933
33716.45725;4533.868092;368.7793499
33717.27198;4534.447931;368.4119733
33718.08671;4535.027769;368.0471327
33718.90144;4535.607608;367.6836148
33719.71618;4536.187446;367.3214196
33720.53091;4536.767285;366.9605471
33721.34564;4537.347123;366.6009973
33722.16037;4537.926962;366.2427701
33722.9751;4538.5068;365.8858657
33723.78983;4539.086639;365.530284
33724.60456;4539.666477;365.1689975
33725.4193;4540.246316;364.8053256
33726.23403;4540.826154;364.4447718
33727.04876;4541.405993;364.087336
33727.86349;4541.985831;363.7330181
33728.67822;4542.56567;363.3818183
33729.49295;4543.145508;363.0337365
33730.30768;4543.725347;362.6887728
33731.12242;4544.305185;362.346927
33731.93715;4544.885024;362.0143088
33732.75188;4545.464862;361.6872327
33733.56661;4546.044701;361.3651645
33734.38134;4546.624539;361.0547617
33735.19607;4547.204378;360.7563998
33736.0108;4547.784216;360.4504785
33736.82554;4548.364055;360.136998
33737.64027;4548.943893;359.8159582
33738.455;4549.523732;359.4873591
33739.26973;4550.10357;359.1512006
33740.08446;4550.683409;358.8074829
33740.89919;4551.263247;358.4562059
33741.71393;4551.843086;358.0973696
33742.52866;4552.422924;357.730974
33743.34339;4553.002763;357.3570191
33744.15812;4553.582601;356.9775676
33744.97285;4554.16244;356.663851
33745.78758;4554.742278;356.3860365
33746.60231;4555.322117;356.1247595
33747.41705;4555.901955;355.8637656
33748.23178;4556.481794;355.6030548
33749.04651;4557.061632;355.3426273
33749.86124;4557.641471;355.0824829
33750.67597;4558.221309;354.8226217
33751.4907;4558.801148;354.5630436
33752.30543;4559.380987;354.3037487
33753.12017;4559.960825;354.044737
33753.9349;4560.540664;353.7860085
33754.74963;4561.120502;353.5687027
33755.56436;4561.700341;353.3660348
33756.37909;4562.280179;353.1648787
33757.19382;4562.860018;352.9652345
33758.00855;4563.439856;352.7671021
33758.82329;4564.019695;352.5704816
33759.63802;4564.599533;352.3830298
33760.45275;4565.179372;352.2058758
33761.26748;4565.75921;352.0275883
33762.08221;4566.339049;351.8481673
33762.89694;4566.918887;351.6676128
33763.71167;4567.498726;351.4859247
33764.52641;4568.078564;351.3157606
33765.34114;4568.658403;351.1614995
33766.15587;4569.238241;351.0107344
33766.9706;4569.81808;350.8634654
33767.78533;4570.397918;350.7196924
33768.60006;4570.977757;350.5794155
33769.41479;4571.557595;350.4426346
33770.22953;4572.137434;350.3093497
33771.04426;4572.717272;350.179561
33771.85899;4573.297111;350.0532682
33772.67372;4573.876949;349.9304715
33773.48845;4574.456788;349.8120387
33774.30318;4575.036626;349.6992331
33775.11791;4575.616465;349.5937348
33775.93265;4576.196303;349.4900318
33776.74738;4576.776142;349.3881241
33777.56211;4577.35598;349.2880117
33778.37684;4577.935819;349.1896947
33779.19157;4578.515657;349.0931729
33780.0063;4579.095496;348.9984465
33780.82103;4579.675334;348.9055154
33781.63577;4580.255173;348.8143796
33782.4505;4580.835011;348.7250391
33783.26523;4581.41485;348.637494
33784.07996;4581.994688;348.5517441
33784.89469;4582.574527;348.4463635
33785.70942;4583.154365;348.343908
33786.52415;4583.734204;348.2459882
33787.33889;4584.314042;348.1526039
33788.15362;4584.893881;348.0569423
33788.96835;4585.473719;347.9626476
33789.78308;4586.053558;347.8701479
33790.59781;4586.633396;347.7794432
33791.41254;4587.213235;347.6905336
33792.22727;4587.793073;347.603419
33793.04201;4588.372912;347.5180994
33793.85674;4588.95275;347.4345749
33794.67147;4589.532589;347.3321711
33795.4862;4590.112427;347.2232499
33796.30093;4590.692266;347.1189589
33797.11566;4591.272104;347.019298
33797.93039;4591.851943;346.9242673
33798.74513;4592.431781;346.8338668
33799.55986;4593.01162;346.7480964
33800.37459;4593.591458;346.6669562
33801.18932;4594.171297;346.5904461
33802.00405;4594.751135;346.507117
33802.81878;4595.330974;346.4212055
33803.63351;4595.910812;346.3376559
33804.44825;4596.490651;346.2368187
33805.26298;4597.070489;346.1044169
33806.07771;4597.650328;345.9705982
33806.89244;4598.230166;345.8353624
33807.70717;4598.810005;345.6987097
33808.5219;4599.389843;345.56064
33809.33663;4599.969682;345.4211532
33810.15137;4600.54952;345.2802495
33810.9661;4601.129359;345.1379288
33811.78083;4601.709197;344.9941912
33812.59556;4602.289036;344.8490365
33813.41029;4602.868874;344.7024648
33814.22502;4603.448713;344.5648076
33815.03975;4604.028551;344.5058913
33815.85449;4604.60839;344.4256113
33816.66922;4605.188228;344.3170189
33817.48395;4605.768067;344.1997337
33818.29868;4606.347905;344.0737556
33819.11341;4606.927744;343.9390848
33819.92814;4607.507582;343.7957211
33820.74287;4608.087421;343.6436646
33821.55761;4608.667259;343.4829152
33822.37234;4609.247098;343.313473
33823.18707;4609.826936;343.135338
33824.0018;4610.406775;342.9485102
33824.81653;4610.986613;342.932195
33825.63126;4611.566452;342.9508294
33826.44599;4612.14629;342.9704087
33827.26073;4612.726129;342.990933
33828.07546;4613.305967;343.0124023
33828.89019;4613.885806;343.0348165
33829.70492;4614.465644;343.0569004
33830.51965;4615.045483;343.0698278
33831.33438;4615.625321;343.0756686
33832.14911;4616.20516;343.0744227
33832.96385;4616.784998;343.0660901
33833.77858;4617.364837;343.0506708
33834.59331;4617.944675;343.0229221
33835.40804;4618.524514;342.9894886
33836.22277;4619.104352;342.9559606
33837.0375;4619.684191;342.9223379
33837.85223;4620.264029;342.8886207
33838.66697;4620.843868;342.8548089
33839.4817;4621.423706;342.8209025
33840.29643;4622.003545;342.7869015
33841.11116;4622.583383;342.752806
33841.92589;4623.163222;342.7186159
33842.74062;4623.74306;342.6843311
33843.55535;4624.322899;342.6499519
33844.37009;4624.902737;342.6140526
33845.18482;4625.482576;342.6029363
33845.99955;4626.062415;342.5865282
33846.81428;4626.642253;342.5648285
33847.62901;4627.222092;342.5378372
33848.44374;4627.80193;342.5055542
33849.25847;4628.381769;342.4679796
33850.07321;4628.961607;342.4251133
33850.88794;4629.541446;342.3769554
33851.70267;4630.121284;342.3235058
33852.5174;4630.701123;342.2647645
33853.33213;4631.280961;342.2007316
33854.14686;4631.8608;342.1306647
33854.96159;4632.440638;342.005607
33855.77633;4633.020477;341.8722345
33856.59106;4633.600315;341.7305473
33857.40579;4634.180154;341.5805452
33858.22052;4634.759992;341.4237073
33859.03525;4635.339831;341.2462954
33859.84998;4635.919669;341.0454501
33860.66471;4636.499508;340.8211713
33861.47945;4637.079346;340.5734593
33862.29418;4637.659185;340.3023138
33863.10891;4638.239023;340.0077349
33863.92364;4638.818862;339.6897227
33864.73837;4639.3987;339.4403365
33865.5531;4639.978539;339.2165413
33866.36783;4640.558377;338.9886831
33867.18257;4641.138216;338.756762
33867.9973;4641.718054;338.5207779
33868.81203;4642.297893;338.2807309
33869.62676;4642.877731;338.0366208
33870.44149;4643.45757;337.7884479
33871.25622;4644.037408;337.536212
33872.07095;4644.617247;337.2804797
33872.88569;4645.197085;337.024316
33873.70042;4645.776924;336.7681523
33874.51515;4646.356762;336.5119887
33875.32988;4646.936601;336.255825
33876.14461;4647.516439;335.9996613
33876.95934;4648.096278;335.7434977
33877.77407;4648.676116;335.487334
33878.58881;4649.255955;335.2311703
33879.40354;4649.835793;334.9750067
33880.21827;4650.415632;334.718843
33881.033;4650.99547;334.4626793
33881.84773;4651.575309;334.2065157
33882.66246;4652.155147;333.950352
33883.47719;4652.734986;333.6941883
33884.29193;4653.314824;333.423077
33885.10666;4653.894663;333.0878561
33885.92139;4654.474501;332.7571344
33886.73612;4655.05434;332.4459458
33887.55085;4655.634178;332.1254969
33888.36558;4656.214017;331.7957877
33889.18031;4656.793855;331.4568182
33889.99505;4657.373694;331.1085883
33890.80978;4657.953532;330.7510981
33891.62451;4658.533371;330.3843477
33892.43924;4659.113209;330.0083369
33893.25397;4659.693048;329.6230657
33894.0687;4660.272886;329.2285343
33894.88343;4660.852725;328.9361565
33895.69817;4661.432563;328.6379233
33896.5129;4662.012402;328.3237215
33897.32763;4662.59224;327.993551
33898.14236;4663.172079;327.6474119
33898.95709;4663.751917;327.2853041
33899.77182;4664.331756;326.9072276
33900.58655;4664.911594;326.7215137
33901.40129;4665.491433;326.5267673
33902.21602;4666.071271;326.3164302
33903.03075;4666.65111;326.0905026
33903.84548;4667.230948;325.8489843
33904.66021;4667.810787;325.769507
33905.47494;4668.390625;325.7631409
33906.28967;4668.970464;325.7300346
33907.10441;4669.550302;325.6701881
33907.91914;4670.130141;325.5836012
33908.73387;4670.709979;325.4702741
33909.5486;4671.289818;325.3302067
33910.36333;4671.869656;325.1633991
33911.17806;4672.449495;324.9698512
33911.99279;4673.029333;324.749563
33912.80753;4673.609172;324.5025346
33913.62226;4674.18901;324.2287658
33914.43699;4674.768849;324.1711639
33915.25172;4675.348687;324.3067815
33916.06645;4675.928526;324.4224621
33916.88118;4676.508364;324.5182056
33917.69591;4677.088203;324.5940121
33918.51065;4677.668041;324.6498815
33919.32538;4678.24788;324.6858139
33920.14011;4678.827718;324.7018092
33920.95484;4679.407557;324.6978675
33921.76957;4679.987395;324.6739888
33922.5843;4680.567234;324.630173
33923.39903;4681.147072;324.5664201
33924.21377;4681.726911;324.4710287
33925.0285;4682.306749;324.2610143
33925.84323;4682.886588;324.0579922
33926.65796;4683.466426;323.8619625
33927.47269;4684.046265;323.6729252
33928.28742;4684.626103;323.5160512
33929.10215;4685.205942;323.378225
33929.91689;4685.78578;323.2267923
33930.73162;4686.365619;323.0617533
33931.54635;4686.945457;322.8831077
33932.36108;4687.525296;322.6908557
33933.17581;4688.105134;322.4849973
33933.99054;4688.684973;322.2655324
33934.80527;4689.264811;322.091363
33935.62001;4689.84465;321.9537537
33936.43474;4690.424488;321.8436411
33937.24947;4691.004327;321.761025
33938.0642;4691.584166;321.7059056
33938.87893;4692.164004;321.6782828
33939.69366;4692.743843;321.6781567
33940.50839;4693.323681;321.7055271
33941.32313;4693.90352;321.7603942
33942.13786;4694.483358;321.834728
33942.95259;4695.063197;321.8773816
33943.76732;4695.643035;321.8940507
33944.58205;4696.222874;321.9518517
33945.39678;4696.802712;322.0635876
33946.21151;4697.382551;322.181182
33947.02625;4697.962389;322.304635
33947.84098;4698.542228;322.4339466
33948.65571;4699.122066;322.5691167
33949.47044;4699.701905;322.7101454
33950.28517;4700.281743;322.8570326
33951.0999;4700.861582;323.0097784
33951.91463;4701.44142;323.1683828
33952.72937;4702.021259;323.3328457
33953.5441;4702.601097;323.5031672
33954.35883;4703.180936;323.6559562
33955.17356;4703.760774;323.7489357
33955.98829;4704.340613;323.8418206
33956.80302;4704.920451;323.8169188
33957.61775;4705.50029;323.7949697
33958.43249;4706.080128;323.7771782
33959.24722;4706.659967;323.7635442
33960.06195;4707.239805;323.7540677
33960.87668;4707.819644;323.7487488
33961.69141;4708.399482;323.7475875
33962.50614;4708.979321;323.7505836
33963.32087;4709.559159;323.7577373
33964.13561;4710.138998;323.7690274
33964.95034;4710.718836;323.6963286
33965.76507;4711.298675;323.6241967
33966.5798;4711.878513;323.5526317
33967.39453;4712.458352;323.4816337
33968.20926;4713.03819;323.4112025
33969.02399;4713.618029;323.3413382
33969.83873;4714.197867;323.2720409
33970.65346;4714.777706;323.1488926
33971.46819;4715.357544;323.0221324
33972.28292;4715.937383;322.9124748
33973.09765;4716.517221;322.8199196
33973.91238;4717.09706;322.7444669
33974.72712;4717.676898;322.5615002
33975.54185;4718.256737;322.335023
33976.35658;4718.836575;322.1098685
33977.17131;4719.416414;321.8860367
33977.98604;4719.996252;321.6635275
33978.80077;4720.576091;321.4423411
33979.6155;4721.155929;321.2224774
33980.43024;4721.735768;321.0039364
33981.24497;4722.315606;320.786718
33982.0597;4722.895445;320.5708224
33982.87443;4723.475283;320.3562494
33983.68916;4724.055122;320.1429992
33984.50389;4724.63496;319.9002571
33985.31862;4725.214799;319.6259121
33986.13336;4725.794637;319.3532678
33986.94809;4726.374476;319.0823242
33987.76282;4726.954314;318.8130814
33988.57755;4727.534153;318.5455393
33989.39228;4728.113991;318.2796979
33990.20701;4728.69383;318.0155573
33991.02174;4729.273668;317.7531174
33991.83648;4729.853507;317.4923782
33992.65121;4730.433345;317.2333398
33993.46594;4731.013184;316.9760021
33994.28067;4731.593022;316.6961144
33995.0954;4732.172861;316.2986957
33995.91013;4732.752699;315.8906947
33996.72486;4733.332538;315.4721112
33997.5396;4733.912376;315.0429452
33998.35433;4734.492215;314.6345029
33999.16906;4735.072053;314.3178591
33999.98379;4735.651892;314.0083962
34000.79852;4736.23173;313.7061143
34001.61325;4736.811569;313.4110134
34002.42798;4737.391407;313.1230934
34003.24272;4737.971246;312.8423544
34004.05745;4738.551084;312.5687964
34004.87218;4739.130923;312.3663145
34005.68691;4739.710761;312.1745686
34006.50164;4740.2906;311.9866024
34007.31637;4740.870438;311.8024161
34008.1311;4741.450277;311.6220095
34008.94584;4742.030115;311.4453828
34009.76057;4742.609954;311.2725358
34010.5753;4743.189792;311.1034686
34011.39003;4743.769631;310.9381812
34012.20476;4744.349469;310.7773994
34013.01949;4744.929308;310.6791034
34013.83422;4745.509146;310.5671068
34014.64896;4746.088985;310.4460498
34015.46369;4746.668823;310.3241837
34016.27842;4747.248662;310.2010894
34017.09315;4747.8285;310.076767
34017.90788;4748.408339;309.9512165
34018.72261;4748.988177;309.8244378
34019.53734;4749.568016;309.6964311
34020.35208;4750.147854;309.5671962
34021.16681;4750.727693;309.4367333
34021.98154;4751.307531;309.3050422
34022.79627;4751.88737;309.172123
34023.611;4752.467208;309.0379756
34024.42573;4753.047047;308.9031802
34025.24046;4753.626885;308.7716654
34026.0552;4754.206724;308.6440244
34026.86993;4754.786562;308.5808368
34027.68466;4755.366401;308.536215
34028.49939;4755.946239;308.4911212
34029.31412;4756.526078;308.4455553
34030.12885;4757.105916;308.3995174
34030.94358;4757.685755;308.3530074
34031.75832;4758.265594;308.3060254
34032.57305;4758.845432;308.2585714
34033.38778;4759.425271;308.2106453
34034.20251;4760.005109;308.1557157
34035.01724;4760.584948;308.0201574
34035.83197;4761.164786;307.8717484
34036.6467;4761.744625;307.7104887
34037.46144;4762.324463;307.5363784
34038.27617;4762.904302;307.3494174
34039.0909;4763.48414;307.1496058
34039.90563;4764.063979;306.9369435
34040.72036;4764.643817;306.7661124
34041.53509;4765.223656;306.6499649
34042.34982;4765.803494;306.5436443
34043.16456;4766.383333;306.4471507
34043.97929;4766.963171;306.360484
34044.79402;4767.54301;306.3152289
34045.60875;4768.122848;306.2678564
34046.42348;4768.702687;306.2087674
34047.23821;4769.282525;306.1379619
34048.05294;4769.862364;306.0554398
34048.86768;4770.442202;305.9612012
34049.68241;4771.022041;305.855246
34050.49714;4771.601879;305.7375742
34051.31187;4772.181718;305.6081859
34052.1266;4772.761556;305.4670811
34052.94133;4773.341395;305.3142597
34053.75606;4773.921233;305.1497218
34054.5708;4774.501072;305.0493558
34055.38553;4775.08091;305.0343567
34056.20026;4775.660749;305.0134048
34057.01499;4776.240587;304.9865
34057.82972;4776.820426;304.9536423
34058.64445;4777.400264;304.9148318
34059.45918;4777.980103;304.8700685
34060.27392;4778.559941;304.8193523
34061.08865;4779.13978;304.7626832
34061.90338;4779.719618;304.7000613
34062.71811;4780.299457;304.6314865
34063.53284;4780.879295;304.5569589
34064.34757;4781.459134;304.4868409
34065.1623;4782.038972;304.4430337
34065.97704;4782.618811;304.3975258
34066.79177;4783.198649;304.3503171
34067.6065;4783.778488;304.3014077
34068.42123;4784.358326;304.2512605
34069.23596;4784.938165;304.2147519
34070.05069;4785.518003;304.1784321
34070.86542;4786.097842;304.1423012
34071.68016;4786.67768;304.1063591
34072.49489;4787.257519;304.070606
34073.30962;4787.837357;304.0350417
34074.12435;4788.417196;303.9996662
34074.93908;4788.997034;303.8896369
34075.75381;4789.576873;303.7752102
34076.56854;4790.156711;303.6574763
34077.38328;4790.73655;303.5364353
34078.19801;4791.316388;303.4120871
34079.01274;4791.896227;303.2844318
34079.82747;4792.476065;303.1534692
34080.6422;4793.055904;303.0191995
34081.45693;4793.635742;302.8816226
34082.27166;4794.215581;302.7407385
34083.0864;4794.795419;302.6170335
34083.90113;4795.375258;302.5052923
34084.71586;4795.955096;302.4549402
34085.53059;4796.534935;302.4224425
34086.34532;4797.114773;302.3839919
34087.16005;4797.694612;302.3395884
34087.97478;4798.27445;302.2892321
34088.78952;4798.854289;302.232923
34089.60425;4799.434127;302.170661
34090.41898;4800.013966;302.1024461
34091.23371;4800.593804;302.0282784
34092.04844;4801.173643;301.9481578
34092.86317;4801.753481;301.8620843
34093.6779;4802.33332;301.770058
34094.49264;4802.913158;301.6924865
34095.30737;4803.492997;301.6393806
34096.1221;4804.072835;301.5860859
34096.93683;4804.652674;301.5346246
34097.75156;4805.232512;301.4845408
34098.56629;4805.812351;301.434079
34099.38102;4806.392189;301.3832392
34100.19576;4806.972028;301.3320213
34101.01049;4807.551866;301.2804254
34101.82522;4808.131705;301.2284514
34102.63995;4808.711543;301.1760994
34103.45468;4809.291382;301.1233694
34104.26941;4809.87122;301.0730008
34105.08414;4810.451059;301.0374693
34105.89888;4811.030897;301.003544
34106.71361;4811.610736;300.9712249
34107.52834;4812.190574;300.9405119
34108.34307;4812.770413;300.9114051
34109.1578;4813.350251;300.8839044
34109.97253;4813.93009;300.8580098
34110.78726;4814.509928;300.8386582
34111.602;4815.089767;300.8315759
34112.41673;4815.669605;300.8244935
34113.23146;4816.249444;300.8174112
34114.04619;4816.829282;300.8103288
34114.86092;4817.409121;300.8147219
34115.67565;4817.988959;300.8210837
34116.49038;4818.568798;300.8280124
34117.30512;4819.148636;300.835508
34118.11985;4819.728475;300.8435705
34118.93458;4820.308313;300.8521999
34119.74931;4820.888152;300.8613963
34120.56404;4821.46799;300.8711595
34121.37877;4822.047829;300.8814897
34122.1935;4822.627667;300.8923868
34123.00824;4823.207506;300.9038507
34123.82297;4823.787345;300.9158816
34124.6377;4824.367183;300.8323739
34125.45243;4824.947022;300.7459269
34126.26716;4825.52686;300.6809291
34127.08189;4826.106699;300.6373805
34127.89662;4826.686537;300.6152811
34128.71136;4827.266376;300.6146309
34129.52609;4827.846214;300.6354299
34130.34082;4828.426053;300.6776781
34131.15555;4829.005891;300.7413755
34131.97028;4829.58573;300.826522
34132.78501;4830.165568;300.9331178
34133.59974;4830.745407;301.0611628
34134.41448;4831.325245;301.2545953
34135.22921;4831.905084;301.5241229
34136.04394;4832.484922;301.7698393
34136.85867;4833.064761;301.9917447
34137.6734;4833.644599;302.1898389
34138.48813;4834.224438;302.364122
34139.30286;4834.804276;302.484791
34140.1176;4835.384115;302.6018372
34140.93233;4835.963953;302.7253085
34141.74706;4836.543792;302.855205
34142.56179;4837.12363;302.9915266
34143.37652;4837.703469;303.1342735
34144.19125;4838.283307;303.2851505
34145.00598;4838.863146;303.4608611
34145.82072;4839.442984;303.6327924
34146.63545;4840.022823;303.8009445
34147.45018;4840.602661;303.9653174
34148.26491;4841.1825;304.1259111
34149.07964;4841.762338;304.2827255
34149.89437;4842.342177;304.4357608
34150.7091;4842.922015;304.5850168
34151.52384;4843.501854;304.7304936
34152.33857;4844.081692;304.8721912
34153.1533;4844.661531;304.9987803
34153.96803;4845.241369;305.1148302
34154.78276;4845.821208;305.2336713
34155.59749;4846.401046;305.3535913
34156.41222;4846.980885;305.4737005
34157.22696;4847.560723;305.5939988
34158.04169;4848.140562;305.7144863
34158.85642;4848.7204;305.8351629
34159.67115;4849.300239;305.9560288
34160.48588;4849.880077;306.0770837
34161.30061;4850.459916;306.1983279
34162.11534;4851.039754;306.3197612
34162.93008;4851.619593;306.4413837
34163.74481;4852.199431;306.5631953
34164.55954;4852.77927;306.6837032
34165.37427;4853.359108;306.8027987
34166.189;4853.938947;306.9217997
34167.00373;4854.518785;307.0421827
34167.81846;4855.098624;307.1673914
34168.6332;4855.678462;307.2951513
34169.44793;4856.258301;307.4254623
34170.26266;4856.838139;307.5583244
34171.07739;4857.417978;307.6937375
34171.89212;4857.997816;307.8317018
34172.70685;4858.577655;307.9722172
34173.52158;4859.157493;308.1152836
34174.33632;4859.737332;308.2616388
34175.15105;4860.31717;308.4131188
34175.96578;4860.897009;308.5676226
34176.78051;4861.476847;308.72515
34177.59524;4862.056686;308.8857012
34178.40997;4862.636524;309.0492761
34179.2247;4863.216363;309.2158747
34180.03944;4863.796201;309.385497
34180.85417;4864.37604;309.5595541
34181.6689;4864.955878;309.7541567
34182.48363;4865.535717;309.9507435
34183.29836;4866.115555;310.1493145
34184.11309;4866.695394;310.3498697
34184.92782;4867.275232;310.5521746
34185.74256;4867.855071;310.7531985
34186.55729;4868.434909;310.9528998
34187.37202;4869.014748;311.1512785
34188.18675;4869.594586;311.3483344
34189.00148;4870.174425;311.5440676
34189.81621;4870.754263;311.7384781
34190.63094;4871.334102;311.9315659
34191.44568;4871.91394;312.123331
34192.26041;4872.493779;312.3137734
34193.07514;4873.073617;312.5028932
34193.88987;4873.653456;312.6906902
34194.7046;4874.233294;312.8993791
34195.51933;4874.813133;313.1364978
34196.33406;4875.392971;313.3791236
34197.1488;4875.97281;313.6241116
34197.96353;4876.552648;313.8714618
34198.77826;4877.132487;314.1211743
34199.59299;4877.712325;314.3732489
34200.40772;4878.292164;314.6276858
34201.22245;4878.872002;314.884485
34202.03718;4879.451841;315.1436463
34202.85192;4880.031679;315.4051699
34203.66665;4880.611518;315.6690557
34204.48138;4881.191356;315.9160005
34205.29611;4881.771195;316.1384878
34206.11084;4882.351033;316.3627704
34206.92557;4882.930872;316.5888483
34207.74031;4883.51071;316.8167215
34208.55504;4884.090549;317.04639
34209.36977;4884.670387;317.2694103
34210.1845;4885.250226;317.4866086
34210.99923;4885.830064;317.7036181
34211.81396;4886.409903;317.9204387
34212.62869;4886.989741;318.1370704
34213.44343;4887.56958;318.3535132
34214.25816;4888.149418;318.5738153
34215.07289;4888.729257;318.8185664
34215.88762;4889.309095;319.0654909
34216.70235;4889.888934;319.3145887
34217.51708;4890.468773;319.5658599
34218.33181;4891.048611;319.8193045
34219.14655;4891.62845;320.0749223
34219.96128;4892.208288;320.3327136
34220.77601;4892.788127;320.5926782
34221.59074;4893.367965;320.8548161
34222.40547;4893.947804;321.1191274
34223.2202;4894.527642;321.3784479
34224.03493;4895.107481;321.62078
34224.84967;4895.687319;321.826517
34225.6644;4896.267158;322.0133469
34226.47913;4896.846996;322.1851528
34227.29386;4897.426835;322.3419347
34228.10859;4898.006673;322.4836926
34228.92332;4898.586512;322.6104265
34229.73805;4899.16635;322.7221364
34230.55279;4899.746189;322.8188222
34231.36752;4900.326027;322.9004841
34232.18225;4900.905866;322.9671219
34232.99698;4901.485704;323.0187357
34233.81171;4902.065543;323.0553255
34234.62644;4902.645381;323.0947602
34235.44117;4903.22522;323.1487742
34236.25591;4903.805058;323.2098751
34237.07064;4904.384897;323.282578
34237.88537;4904.964735;323.4046029
34238.7001;4905.544574;323.5304073
34239.51483;4906.124412;323.6599912
34240.32956;4906.704251;323.7933546
34241.14429;4907.284089;323.9304975
34241.95903;4907.863928;324.0714199
34242.77376;4908.443766;324.2161218
34243.58849;4909.023605;324.3646033
34244.40322;4909.603443;324.5470236
34245.21795;4910.183282;324.7935482
34246.03268;4910.76312;325.040734
34246.84741;4911.342959;325.2885811
34247.66215;4911.922797;325.5370893
34248.47688;4912.502636;325.7862587
34249.29161;4913.082474;326.0360893
34250.10634;4913.662313;326.2865812
34250.92107;4914.242151;326.5377342
34251.7358;4914.82199;326.7865436
34252.55053;4915.401828;327.0322457
34253.36527;4915.981667;327.2751133
34254.18;4916.561505;327.5147033
34254.99473;4917.141344;327.7461276
34255.80946;4917.721182;327.9800084
34256.62419;4918.301021;328.2163457
34257.43892;4918.880859;328.4551396
34258.25365;4919.460698;328.69639
34259.06839;4920.040536;328.9400969
34259.88312;4920.620375;329.1862603
34260.69785;4921.200213;329.4348802
34261.51258;4921.780052;329.6859567
34262.32731;4922.35989;329.9394896
34263.14204;4922.939729;330.1954791
34263.95677;4923.519567;330.4539251
34264.77151;4924.099406;330.6970083
34265.58624;4924.679244;330.9243358
34266.40097;4925.259083;331.1458946
34267.2157;4925.838921;331.3686815
34268.03043;4926.41876;331.5926966
34268.84516;4926.998598;331.8179397
34269.65989;4927.578437;332.044411
34270.47463;4928.158275;332.2721104
34271.28936;4928.738114;332.5010379
34272.10409;4929.317952;332.7311936
34272.91882;4929.897791;332.9625773
34273.73355;4930.477629;333.1951892
34274.54828;4931.057468;333.4274189
34275.36301;4931.637306;333.6601424
34276.17775;4932.217145;333.8952285
34276.99248;4932.796983;334.132677
