17-05-10_15:30:00.000,33029.93,4046.33,390.39,234.68,-11.31,407.92,-5.15,-17.19,1.04
17-05-10_15:30:00.000,33029.93,4046.33,410.39,234.68,-8.53,404.48,-5.80,-17.01,1.00
17-05-10_15:30:00.000,33029.93,4046.33,430.39,234.68,-5.71,402.00,-6.24,-16.92,1.00
17-05-10_15:30:00.000,33029.93,4046.33,450.39,234.68,-2.86,400.51,-6.73,-16.91,0.95
17-05-10_15:30:00.000,33029.93,4046.33,470.39,234.68,-0.00,400.00,-7.24,-16.79,0.98
17-05-10_15:30:00.000,33029.93,4046.33,490.39,234.68,2.86,400.50,-7.71,-16.69,0.90
17-05-10_15:30:00.000,33029.93,4046.33,510.39,234.68,5.71,402.00,-8.11,-16.57,0.92
17-05-10_15:30:00.000,33029.93,4046.33,530.39,234.68,8.53,404.48,-8.35,-16.58,0.96
17-05-10_15:30:00.000,33029.93,4046.33,550.39,234.68,11.31,407.93,-8.55,-16.37,0.93
17-05-10_15:30:00.000,33029.93,4046.33,570.39,234.68,14.03,412.31,-8.65,-16.21,0.96
17-05-10_15:30:00.000,33013.61,4034.77,330.39,234.68,-18.43,442.73,-3.62,-17.67,1.08
17-05-10_15:30:00.000,33013.61,4034.77,350.39,234.68,-15.94,436.81,-4.16,-17.33,1.07
17-05-10_15:30:00.000,33013.61,4034.77,370.39,234.68,-13.39,431.75,-4.58,-17.02,1.03
17-05-10_15:30:00.000,33013.61,4034.77,390.39,234.68,-10.79,427.56,-5.19,-17.03,1.03
17-05-10_15:30:00.000,33013.61,4034.77,410.39,234.68,-8.13,424.27,-5.77,-16.82,0.99
17-05-10_15:30:00.000,33013.61,4034.77,430.39,234.68,-5.44,421.90,-6.20,-16.73,0.97
17-05-10_15:30:00.000,33013.61,4034.77,450.39,234.68,-2.73,420.48,-6.77,-16.71,0.96
17-05-10_15:30:00.000,33013.61,4034.77,470.39,234.68,0.00,420.00,-7.35,-16.55,0.94
17-05-10_15:30:00.000,33013.61,4034.77,490.39,234.68,2.73,420.48,-7.75,-16.39,0.92
17-05-10_15:30:00.000,33013.61,4034.77,510.39,234.68,5.43,421.91,-8.10,-16.34,0.95
17-05-10_15:30:00.000,33013.61,4034.77,530.39,234.68,8.13,424.26,-8.36,-16.40,0.89
17-05-10_15:30:00.000,33013.61,4034.77,550.39,234.68,10.78,427.56,-8.59,-16.17,0.94
17-05-10_15:30:00.000,33013.61,4034.77,570.39,234.68,13.39,431.74,-8.69,-16.00,0.95
17-05-10_15:30:00.000,32997.29,4023.20,330.39,234.68,-17.65,461.75,-3.61,-17.46,1.04
17-05-10_15:30:00.000,32997.29,4023.20,350.39,234.68,-15.26,456.08,-4.16,-17.03,1.06
17-05-10_15:30:00.000,32997.29,4023.20,370.39,234.68,-12.80,451.22,-4.63,-16.84,1.02
17-05-10_15:30:00.000,32997.29,4023.20,390.39,234.68,-10.30,447.22,-5.27,-16.82,1.02
17-05-10_15:30:00.000,32997.29,4023.20,410.39,234.68,-7.76,444.08,-5.74,-16.69,0.98
17-05-10_15:30:00.000,32997.29,4023.20,430.39,234.68,-5.19,441.82,-6.21,-16.56,1.00
17-05-10_15:30:00.000,32997.29,4023.20,450.39,234.68,-2.61,440.46,-6.83,-16.52,0.98
17-05-10_15:30:00.000,32997.29,4023.20,470.39,234.68,0.00,440.01,-7.46,-16.29,0.92
17-05-10_15:30:00.000,32997.29,4023.20,490.39,234.68,2.60,440.46,-7.79,-16.20,0.94
17-05-10_15:30:00.000,32997.29,4023.20,510.39,234.68,5.19,441.82,-8.20,-16.18,0.92
17-05-10_15:30:00.000,32997.29,4023.20,530.39,234.68,7.77,444.08,-8.40,-16.22,0.89
17-05-10_15:30:00.000,32997.29,4023.20,550.39,234.68,10.30,447.22,-8.60,-16.00,0.89
17-05-10_15:30:00.000,32997.29,4023.20,570.39,234.68,12.80,451.23,-8.69,-15.91,0.94
17-05-10_15:30:00.000,32997.29,4023.20,590.39,234.68,15.25,456.08,-8.82,-15.67,0.94
17-05-10_15:30:00.000,32980.97,4011.64,310.39,234.68,-19.18,487.04,-3.08,-17.33,1.10
17-05-10_15:30:00.000,32980.97,4011.64,330.39,234.68,-16.93,480.84,-3.59,-17.16,1.08
17-05-10_15:30:00.000,32980.97,4011.64,350.39,234.68,-14.62,475.40,-4.21,-16.80,1.03
17-05-10_15:30:00.000,32980.97,4011.64,370.39,234.68,-12.26,470.75,-4.77,-16.66,1.05
17-05-10_15:30:00.000,32980.97,4011.64,390.39,234.68,-9.87,466.91,-5.29,-16.62,1.02
17-05-10_15:30:00.000,32980.97,4011.64,410.39,234.68,-7.43,463.90,-5.76,-16.49,0.99
17-05-10_15:30:00.000,32980.97,4011.64,430.39,234.68,-4.97,461.75,-6.26,-16.37,0.98
17-05-10_15:30:00.000,32980.97,4011.64,450.39,234.68,-2.49,460.44,-6.96,-16.22,0.96
17-05-10_15:30:00.000,32980.97,4011.64,470.39,234.68,-0.00,460.01,-7.50,-16.09,0.91
17-05-10_15:30:00.000,32980.97,4011.64,490.39,234.68,2.49,460.44,-7.88,-15.98,0.93
17-05-10_15:30:00.000,32980.97,4011.64,510.39,234.68,4.97,461.74,-8.25,-15.95,0.89
